Type,Name,Datatype,Justify,Cacheable,Length,Decimals,UnitType,Unit,Precision
PART,ASSEMBLY.BOTTOM_LEVEL_GLOBAL_UNFORMATTED,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.COG_X,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.COG_Y,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.COG_Z,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.GUID,string,LEFT,TRUE,40,0,,,
PART,ASSEMBLY.HEIGHT,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.HIERARCHY_LEVEL,int,RIGHT,TRUE,2,0,,,
PART,ASSEMBLY.ID,int,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.LENGTH,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.LENGTH_GROSS,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.LENGTH_NET,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.LOT_NAME,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.LOT_NUMBER,int,LEFT,TRUE,5,0,,,
PART,ASSEMBLY.MATERIAL_TYPE,string,LEFT,TRUE,7,0,,,
PART,ASSEMBLY.MODEL_TOTAL,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.NUMBER#1,int,LEFT,TRUE,5,0,,,
PART,ASSEMBLY.NUMBER_IN_PHASE(X),int,RIGHT,TRUE,3,0,,,
PART,ASSEMBLY.PHASE,int,LEFT,TRUE,5,0,,,
PART,ASSEMBLY.PHASE.COMMENT,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.PHASE.NAME,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.PRELIM_ASSEM_MARK,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.SUPPLEMENT_PART_WEIGHT,double,LEFT,TRUE,8,0,Weight,kg,
PART,ASSEMBLY.TOP_LEVEL,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.TOP_LEVEL_GLOBAL,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.TOP_LEVEL_UNFORMATTED,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.TOP_LEVEL_GLOBAL_UNFORMATTED,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.WEIGHT,double,RIGHT,TRUE,8,0,Weight,kg,
PART,ASSEMBLY.WEIGHT_GROSS,double,RIGHT,TRUE,8,0,Weight,kg,
PART,ASSEMBLY.WEIGHT_NET,double,RIGHT,TRUE,8,0,Weight,kg,
PART,ASSEMBLY.WIDTH,int,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.VOLUME,double,RIGHT,TRUE,8,2,Volume,m3,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.NAME,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.GUID,string,LEFT,TRUE,40,0,,,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.LBS_PROJECT,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.LBS_SITE,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.LBS_BUILDING,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.LBS_SECTION,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.LBS_FLOOR,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.LBS_FLOOR_ELEVATION,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.LBS_HIERARCHY_LEVEL_NUMBER,int,RIGHT,TRUE,2,0,,,
PART,ASSEMBLY.LOCATION_BREAKDOWN_STRUCTURE.LBS_HIERARCHY,string,LEFT,TRUE,40,0,,,
PART,ASSEMBLY.MAINPART.ACN,int,LEFT,TRUE,5,0,,,
PART,ASSEMBLY.MAINPART.AREA,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PER_TONS,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PLAN,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_GXY_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_GXZ_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_GYZ_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_GXY_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_GXZ_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_GYZ_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_XY_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_XZ_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_YZ_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_XY_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_XZ_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PROJECTION_YZ_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PGZ,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_NGZ,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PGX,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_NGX,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PGY,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_NGY,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PZ,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_NZ,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PX,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_NX,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_PY,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.AREA_NY,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.ASSEMBLY_DEFAULT_PREFIX,string,LEFT,TRUE,2,0,,,
PART,ASSEMBLY.MAINPART.BOTTOM_LEVEL,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.BOTTOM_LEVEL_GLOBAL,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.BOTTOM_LEVEL_UNFORMATTED,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.BOTTOM_LEVEL_GLOBAL_UNFORMATTED,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.CLASS_ATTR,string,LEFT,TRUE,6,0,,,
PART,ASSEMBLY.MAINPART.COG_X,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.COG_Y,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.COG_Z,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.END_X,double,RIGHT,TRUE,20,0,Length,mm,
PART,ASSEMBLY.MAINPART.END_Y,double,RIGHT,TRUE,20,0,Length,mm,
PART,ASSEMBLY.MAINPART.END_Z,double,RIGHT,TRUE,20,0,Length,mm,
PART,ASSEMBLY.MAINPART.END_X_IN_WORK_PLANE,double,RIGHT,TRUE,20,0,Length,mm,
PART,ASSEMBLY.MAINPART.END_Y_IN_WORK_PLANE,double,RIGHT,TRUE,20,0,Length,mm,
PART,ASSEMBLY.MAINPART.END_Z_IN_WORK_PLANE,double,RIGHT,TRUE,20,0,Length,mm,
PART,ASSEMBLY.MAINPART.END1_ANGLE_Y,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.END1_ANGLE_Z,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.END1_CUT_ANGLE_Y,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.END1_CUT_ANGLE_Z,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.END1_CODE,string,LEFT,TRUE,12,0,,,
PART,ASSEMBLY.MAINPART.END1_SKEW,int,LEFT,TRUE,3,0,,,
PART,ASSEMBLY.MAINPART.END2_ANGLE_Y,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.END2_ANGLE_Z,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.END2_CUT_ANGLE_Y,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.END2_CUT_ANGLE_Z,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.END2_CODE,string,LEFT,TRUE,12,0,,,
PART,ASSEMBLY.MAINPART.END2_SKEW,int,LEFT,TRUE,3,0,,,
PART,ASSEMBLY.MAINPART.FINISH,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.FLANGE_LENGTH_B,double,LEFT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.FLANGE_LENGTH_U,double,LEFT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.GUID,string,LEFT,TRUE,40,0,,,
PART,ASSEMBLY.MAINPART.HAS_CONNECTIONS,int,LEFT,TRUE,1,0,,,
PART,ASSEMBLY.MAINPART.HAS_HOLES,int,LEFT,TRUE,1,0,,,
PART,ASSEMBLY.MAINPART.HEIGHT,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.ID,int,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.IS_ITEM,int,LEFT,TRUE,1,0,,,
PART,ASSEMBLY.MAINPART.IS_POLYBEAM,int,LEFT,TRUE,1,0,,,
PART,ASSEMBLY.MAINPART.LENGTH,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.LENGTH_GROSS,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.LENGTH_NET,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.MATERIAL,string,LEFT,TRUE,7,0,,,
PART,ASSEMBLY.MAINPART.MATERIAL.ACTIVE_DESIGN_CODE,int,RIGHT,TRUE,3,0,,,
PART,ASSEMBLY.MAINPART.MATERIAL.ALIAS_NAME1,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.MATERIAL.ALIAS_NAME2,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.MATERIAL.ALIAS_NAME3,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.MATERIAL.MODULUS_OF_ELASTICITY,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.MATERIAL.PLATE_DENSITY,string,LEFT,TRUE,7,0,,,
PART,ASSEMBLY.MAINPART.MATERIAL.POISSONS_RATIO,string,LEFT,TRUE,7,0,,,
PART,ASSEMBLY.MAINPART.MATERIAL.PROFILE_DENSITY,string,LEFT,TRUE,7,0,,,
PART,ASSEMBLY.MAINPART.MATERIAL.THERMAL_DILATATION,string,LEFT,TRUE,7,0,,,
PART,ASSEMBLY.MAINPART.MODEL_TOTAL,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.NAME,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.NUMBER#1,int,LEFT,TRUE,5,0,,,
PART,ASSEMBLY.MAINPART.NUMBER_IN_PHASE(X),int,RIGHT,TRUE,3,0,,,
PART,ASSEMBLY.MAINPART.OBJECT_DESCRIPTION,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.OBJECT_LOCKED,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.OBJECT_TYPE,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.OWNER,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PART_POS,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PART_PREFIX,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PART_SERIAL_NUMBER,int,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PART_START_NUMBER,int,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PERIMETER,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PHASE,int,LEFT,TRUE,5,0,,,
PART,ASSEMBLY.MAINPART.PHASE.COMMENT,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.PHASE.NAME,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.PRELIM_MARK,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.CANTILEVER,double,RIGHT,TRUE,7,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.COVER_AREA,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.PROFILE.CROSS_SECTION_AREA,double,RIGHT,TRUE,8,0,Area,m2,
PART,ASSEMBLY.MAINPART.PROFILE.ECCENTRICITY_X,int,RIGHT,TRUE,4,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.ECCENTRICITY_Y,int,RIGHT,TRUE,4,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.EDGE_FOLD,double,RIGHT,TRUE,7,2,,,
PART,ASSEMBLY.MAINPART.PROFILE.EDGE_FOLD_1,double,RIGHT,TRUE,7,2,,,
PART,ASSEMBLY.MAINPART.PROFILE.EDGE_FOLD_2,double,RIGHT,TRUE,7,2,,,
PART,ASSEMBLY.MAINPART.PROFILE.DIAMETER,double,RIGHT,TRUE,5,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.DIAMETER_1,double,RIGHT,TRUE,5,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.DIAMETER_2,double,RIGHT,TRUE,5,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_SLOPE_RATIO,double,RIGHT,TRUE,7,2,,,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_THICKNESS,double,RIGHT,TRUE,7,1,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_THICKNESS_1,double,RIGHT,TRUE,7,1,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_THICKNESS_2,double,RIGHT,TRUE,7,1,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_THICKNESS_B,double,RIGHT,TRUE,7,1,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_THICKNESS_U,double,RIGHT,TRUE,7,1,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_WIDTH,double,RIGHT,TRUE,7,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_WIDTH_1,double,RIGHT,TRUE,7,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_WIDTH_2,double,RIGHT,TRUE,7,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_WIDTH_B,double,RIGHT,TRUE,7,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.FLANGE_WIDTH_U,double,RIGHT,TRUE,7,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.ANGLE,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.PROFILE.HEIGHT,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.HEIGHT_1,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.HEIGHT_2,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.HEIGHT_3,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.HEIGHT_4,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.MAJOR_AXIS_LENGTH_1,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.MAJOR_AXIS_LENGTH_2,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.MINOR_AXIS_LENGTH_1,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.MINOR_AXIS_LENGTH_2,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.MOMENT_OF_INERTIA_X,double,RIGHT,TRUE,7,2,Moment_of_inertia,mm4,
PART,ASSEMBLY.MAINPART.PROFILE.MOMENT_OF_INERTIA_Y,double,RIGHT,TRUE,7,2,Moment_of_inertia,mm4,
PART,ASSEMBLY.MAINPART.PROFILE.NEUTRAL_AXIS_LOCATION_ELASTIC_X,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.NEUTRAL_AXIS_LOCATION_ELASTIC_Y,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.NEUTRAL_AXIS_LOCATION_PLASTIC_X,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.NEUTRAL_AXIS_LOCATION_PLASTIC_Y,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.NORMALIZED_WARPING_CONSTANT,double,RIGHT,TRUE,7,2,,,
PART,ASSEMBLY.MAINPART.PROFILE.PLASTIC_MODULUS_X,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.PLASTIC_MODULUS_Y,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.PLATE_THICKNESS,double,RIGHT,TRUE,7,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.POLAR_RADIUS_OF_GYRATION,double,RIGHT,TRUE,7,2,,,
PART,ASSEMBLY.MAINPART.PROFILE.RADIUS_OF_GYRATION_X,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.RADIUS_OF_GYRATION_Y,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.ROUNDING_RADIUS,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.ROUNDING_RADIUS_1,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.ROUNDING_RADIUS_2,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.SECTION_MODULUS_X,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.SECTION_MODULUS_Y,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.SHEAR_CENTER_LOCATION,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.SORT_OF_E_x_Cw_PER_G_x_J,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.STATICAL_MOMENT_Qf,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.STATICAL_MOMENT_Qw,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.STIFFENER_DIMENSION,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.STIFFENER_DIMENSION_1,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.STIFFENER_DIMENSION_2,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.STIFFENER_DIMENSION_3,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.SUBTYPE,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.TANGENT_OF_PRINCIPAL_AXIS_ANGLE,double,RIGHT,TRUE,7,2,Angle,Degrees,
PART,ASSEMBLY.MAINPART.PROFILE.TORSIONAL_CONSTANT,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.WARPING_CONSTANT,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.WARPING_STATICAL_MOMENT,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.WEB_THICKNESS,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.WEB_THICKNESS_1,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.WEB_THICKNESS_2,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.WEIGHT_PER_UNIT_LENGTH,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.PROFILE.WIDTH,int,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.WIDTH_1,int,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE.WIDTH_2,int,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.PROFILE_TYPE,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE_WEIGHT,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.PROFILE_WEIGHT_NET,string,LEFT,TRUE,14,0,,,
PART,ASSEMBLY.MAINPART.SAWING_ITEM,string,LEFT,TRUE,20,0,,,
PART,ASSEMBLY.MAINPART.START_X,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.START_Y,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.START_Z,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.START_X_IN_WORK_PLANE,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.START_Y_IN_WORK_PLANE,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.START_Z_IN_WORK_PLANE,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.SUPPLEMENT_PART_WEIGHT,double,LEFT,TRUE,8,0,Weight,kg,
PART,ASSEMBLY.MAINPART.TOP_LEVEL,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.TOP_LEVEL_GLOBAL,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.TOP_LEVEL_UNFORMATTED,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.TOP_LEVEL_GLOBAL_UNFORMATTED,string,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.WEB_LENGTH,double,RIGHT,TRUE,8,0,Length,mm,
PART,ASSEMBLY.MAINPART.WEIGHT,double,RIGHT,TRUE,8,0,Weight,kg,
PART,ASSEMBLY.MAINPART.WEIGHT_GROSS,double,RIGHT,TRUE,8,0,Weight,kg,
PART,ASSEMBLY.MAINPART.WEIGHT_M,double,RIGHT,TRUE,8,0,Weight,kg,
PART,ASSEMBLY.MAINPART.WEIGHT_NET,double,RIGHT,TRUE,8,0,Weight,kg,
PART,ASSEMBLY.MAINPART.WIDTH,int,LEFT,TRUE,10,0,,,
PART,ASSEMBLY.MAINPART.VOLUME,double,RIGHT,TRUE,8,2,Volume,m3,
PART,ASSEMBLY.MAINPART.VOLUME_GROSS,double,RIGHT,TRUE,8,2,Volume,m3,
PART,ASSEMBLY.MAINPART.VOLUME_NET,double,RIGHT,TRUE,8,2,Volume,m3,
PART,CAST_UNIT.AREA,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PLAN,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_GXY_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_GXZ_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_GYZ_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_GXY_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_GXZ_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_GYZ_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_XY_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_XZ_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_YZ_NET,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_XY_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_XZ_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PROJECTION_YZ_GROSS,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PGZ,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_NGZ,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PGX,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_NGX,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PGY,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_NGY,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PZ,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_NZ,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PX,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_NX,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_PY,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_NY,double,RIGHT,TRUE,8,0,Area,m2,
PART,CAST_UNIT.AREA_FORM_TOP,double,RIGHT,TRUE,8,0,Area,m2,
